loc_i,loc_j,coupling force
10220201,7120201,0.0005672552
2320202,7120201,0.0009019674
9120201,8220405,0.0001239943
6120201,8220405,0.0002058005
1230114,8220405,9.5671e-06
12220101,8220405,0.0002382405
8220202,8220405,7.19225e-05
9320102,8220405,0.0019028392
12120202,8220405,0.0001003177
1430112,8220405,1.28292e-05
5220102,8220405,1.2045e-05
7230111,8220405,1.01123e-05
12220201,8220405,2.83362e-05
12120103,8220405,8.53717e-05
8120104,8220405,0.0002793671
1130123,8220405,7.0465e-06
6120102,8220405,0.0005603097
8220404,8220405,0.00434042
1430115,8220405,1.97862e-05
1130142,8220405,2.133e-06
12420202,8220405,0.0007442137
7120301,8220405,8.84291e-05
1230133,8220405,7.2158e-06
1320102,8220405,2.77238e-05
1130113,8220405,1.75496e-05
6120203,8220405,1.08455e-05
1230124,8220405,3.82687e-05
1230113,8220405,1.99802e-05
1130122,8220405,1.24709e-05
9220301,8220405,0.0008470675
9220104,8220405,1.91242e-05
4120203,8220405,4.3965e-06
9220304,8220405,8.7625e-06
1430113,8220405,3.47106e-05
8220304,8220405,0.0003426471
8320103,8220405,0.0027439051
1230111,8220405,1.85996e-05
4220202,8220405,0.0003913825
11120201,8220405,8.81006e-05
1130143,8220405,1.95174e-05
1230121,8220405,1.0542e-06
4120201,8220405,3.9081e-06
7120303,8220405,4.5229e-06
6120103,8220405,0.0002172858
9120302,8220405,0.00076589
1130141,8220405,0.0002389137
1130134,8220405,9.608e-07
9120402,8220405,7.75408e-05
9120204,8220405,0.001076647
7230122,8220405,2.00345e-05
1230126,8220405,7.36971e-05
9120102,8220405,0.0002581533
8220102,8220405,0.0067544725
1130121,8220405,2.0338e-05
7320401,8220405,7.8447e-06
7120302,8220405,2.4567e-06
1320103,8220405,3.66106e-05
1230131,8220405,4.0964e-06
1130115,8220405,1.76681e-05
9220103,8220405,3.1257e-05
3120303,8220405,0.0002005227
7220203,8220405,1.53272e-05
9220303,8220405,3.19283e-05
7220302,8220405,1.18247e-05
8220203,8220405,0.0005631885
7320103,8220405,0.0001624395
1320101,8220405,5.2518e-06
6220101,8220405,0.0005611004
3320205,8220405,0.0004487284
12220204,8220405,3.37154e-05
11120203,8220405,1.33463e-05
5420104,8220405,0.0001218769
7230121,8220405,3.9854e-06
1130133,8220405,4.95105e-05
1230132,8220405,3.052e-05
1230123,8220405,3.4993e-05
1130132,8220405,1.8856e-06
1130124,8220405,6.3428e-06
5420103,8220405,1.61426e-05
1130112,8220405,3.2749e-06
1230127,8220405,5.8125e-06
7120201,8220405,0.000353974
9220302,8220405,0.0001414366
7120202,8220405,0.0009848289
1230135,8220405,5.88536e-05
12120101,8220405,0.000619689
4120202,8220405,1.84305e-05
1430111,8220405,2.34362e-05
6120301,8220405,0.0002859171
1230125,8220405,7.287e-07
1330112,8220405,2.17503e-05
6120202,8220405,0.0001613444
1130126,8220405,3.18779e-05
6320104,8220405,0.0029203171
6220102,8220405,1.83434e-05
12220203,8220405,0.0004119252
6220302,8220405,9.45969e-05
5420204,8220405,5.20761e-05
6220304,8220405,0.0002095176
5220101,8220405,1.59071e-05
6220204,8220405,9.80093e-05
1130125,8220405,2.38654e-05
12220102,8220405,0.0006631688
11220202,8220405,3.28822e-05
1130144,8220405,3.1147e-06
9320203,8220405,0.0006734007
7120102,8220405,0.0006859706
8320303,8220405,8.0247e-06
6220206,8220405,0.000269671
11120102,8220405,0.0007131063
4320101,8220405,4.65047e-05
6320102,8220405,0.0020879043
1230122,8220405,1.85185e-05
1130114,8220405,3.1022e-05
2120201,8220405,4.0622e-06
1130131,8220405,3.4515e-06
7220301,8220405,5.81005e-05
12320201,8220405,0.0005267954
9120103,8220405,0.0002324603
3220203,8220405,0.0001556408
1330113,8220405,0.0001473264
10120104,8220405,4.18838e-05
6120303,8220405,0.0005690073
3120202,8220405,0.0001618961
6120302,8220405,0.0029360669
3220204,8220405,0.0006839468
1430114,8220405,8.5911e-06
14220101,8220405,4.9324e-06
10120301,8220405,6.527e-06
4120102,8220405,1.8337e-06
12320101,8220405,1.51529e-05
8320101,8220405,0.0006027672
8120102,8220405,0.0016344458
6220202,8220405,9.05666e-05
6220203,8220405,0.0001306345
8120204,8220405,1.59934e-05
12320303,8220405,7.42611e-05
13320102,8220405,8.215e-06
7220204,8220405,4.10891e-05
6320101,8220405,0.0012450716
2320103,8220405,1.00375e-05
6220301,8220405,6.9812e-06
8320401,8220405,0.0002503374
6320203,8220405,0.0023817025
4120101,8220405,1.18876e-05
9320201,8220405,0.0014259479
4220402,8220405,8.80307e-05
2120304,8220405,2.99031e-05
6320201,8220405,0.0004890191
1330111,8220405,9.87476e-05
9220101,8220405,1.37711e-05
1230112,8220405,1.4352e-05
9120403,8220405,0.0013865472
11220103,8220405,8.11569e-05
6220303,8220405,3.55053e-05
9120104,8220405,0.0006550331
6220205,8220405,0.0001548011
12320202,8220405,0.0003444433
11220102,8220405,6.2779e-06
12220202,8220405,0.0001910694
2220101,8220405,1.48916e-05
11220201,8220405,6.84004e-05
3120301,8220405,0.000378741
5120303,8220405,1.49201e-05
7320404,8220405,3.68216e-05
7120203,8220405,0.0003972138
5420202,8220405,6.27146e-05
10220103,8220405,1.74032e-05
4220401,8220405,2.2793e-06
3120204,8220405,2.69175e-05
11320102,8220405,0.0003058665
7220201,8220405,0.0004415177
10220302,8220405,3.00283e-05
9120301,8220405,0.0012532468
7320302,8220405,8.4264e-06
5420203,8220405,0.0002545707
7320203,8220405,0.0002157992
14320103,8220405,2.87952e-05
14320104,8220405,9.21999e-05
7320202,8220405,0.0001404869
8220301,8220405,0.0014588671
3120201,8220405,0.0007454983
8120105,8220405,0.0085520714
3320301,8220405,0.0095331585
3120304,8220405,0.0010718462
3320203,8220405,0.0032009689
9120303,8220405,0.0001483638
8220103,8220405,0.0074123667
5220203,8220405,8.92379e-05
8220405,8220405,0.7791972154
