loc_i,loc_j,coupling force
4220201,6220102,0.0003043244
1430114,6220102,0.0001461247
7220204,6220102,0.000126959
14220104,6220102,0.0018409195
9220303,6220102,0.0005522191
3120101,6220102,0.0001574491
12220102,6220102,0.0015954052
1330113,6220102,9.47569e-05
1230126,6220102,0.000115978
3320105,6220102,0.000571316
8220302,6220102,5.48591e-05
12420202,6220102,0.0007693831
10320303,6220102,0.000545447
6120303,6220102,0.0003814121
14120101,6220102,0.0008262468
3320102,6220102,0.0001195116
8320401,6220102,9.33952e-05
6220304,6220102,0.0015776049
3120203,6220102,3.30226e-05
12120204,6220102,0.0102409307
8220401,6220102,0.0001001799
9320202,6220102,0.0002756642
3220203,6220102,0.0001918914
5220201,6220102,7.42074e-05
6220204,6220102,0.0021611137
3120202,6220102,1.48858e-05
8220104,6220102,0.0001328182
14220101,6220102,0.0034365616
9120204,6220102,8.54222e-05
10120301,6220102,0.0005099825
14320103,6220102,0.0004517295
12420102,6220102,0.0002160731
10320203,6220102,0.0076242492
12120102,6220102,0.0004504611
12320101,6220102,0.0006434412
4220403,6220102,5.44783e-05
12320103,6220102,0.0007070741
7320304,6220102,0.000507386
2120202,6220102,0.0002917647
11120202,6220102,1.13345e-05
12220202,6220102,0.0010088809
7320103,6220102,0.0001048034
6220202,6220102,0.0121432784
8120303,6220102,0.0001380625
2120403,6220102,0.0002749036
9120302,6220102,0.0001170877
8220303,6220102,0.000374137
14220301,6220102,0.0011115228
8120204,6220102,0.0001369177
10120202,6220102,0.0003163834
13320102,6220102,0.0001132828
14220201,6220102,0.0003216261
7320403,6220102,0.0003270586
5420101,6220102,0.0003472873
13320201,6220102,0.0004230375
8220201,6220102,0.0004324692
6320203,6220102,7.63905e-05
5420103,6220102,0.0001098422
4320103,6220102,2.5824e-05
6220303,6220102,0.0020167975
12320201,6220102,8.60474e-05
11320103,6220102,6.49791e-05
4320102,6220102,0.0002610791
3320202,6220102,5.25893e-05
11220201,6220102,0.0003168382
11120101,6220102,4.08176e-05
2220202,6220102,0.0004405427
8220101,6220102,0.0002552473
14220103,6220102,0.0005759788
7220102,6220102,0.0001320097
13320203,6220102,1.55062e-05
1330111,6220102,9.4291e-05
6320104,6220102,0.000708198
9220101,6220102,0.0005636202
5120201,6220102,6.02543e-05
5420202,6220102,2.16953e-05
7120101,6220102,0.000791037
14320303,6220102,0.0004856342
9120403,6220102,0.0001648052
2320201,6220102,0.000257975
2120301,6220102,0.0004605073
5420204,6220102,2.28754e-05
2120201,6220102,0.0002874202
9120104,6220102,0.0003263943
8320403,6220102,0.0001514354
5320303,6220102,4.7129e-06
2220101,6220102,0.0003980301
